u,g,r,i,z,class,redshift,redshift_err
18.95176,17.85545,17.40719,17.1257,16.95578,GALAXY,0.0709211,6.662692e-06
18.42081,17.03413,16.42423,16.0701,15.83808,GALAXY,0.066599,9.371359e-06
19.28683,18.74198,18.6411,18.42417,18.5544,QSO,0.5961449,0.0001070357
19.51973,18.36642,17.68736,17.31132,17.11043,GALAXY,0.2160027,1.445467e-05
19.24861,19.12088,18.81465,18.87816,18.98262,QSO,1.147726,0.0002717746
18.96612,18.76898,18.5779,18.53729,18.55494,QSO,1.271706,0.0004182278
17.8465,16.73764,16.3711,16.12244,15.9668,GALAXY,0.067334,6.338148e-06
18.99169,18.83309,18.70242,18.48067,18.52616,QSO,1.547641,0.0001981887
19.221,17.67056,16.84436,16.41884,16.11621,GALAXY,0.131228,1.624707e-05
19.38381,18.01793,17.38187,17.0154,16.74425,GALAXY,0.05617995,1.025634e-05
18.87449,18.68926,18.60262,18.50084,18.26107,QSO,2.043466,0.0005529525
18.96085,17.61362,16.88032,16.52122,16.29132,GALAXY,0.1302275,1.660403e-05
18.34989,16.74832,16.36816,16.13314,15.95412,GALAXY,0.04762715,7.100171e-06
18.82323,17.6227,17.2131,16.96757,16.77124,GALAXY,0.04699887,5.961542e-06
19.50723,18.25707,17.4465,17.04242,16.74094,GALAXY,0.1320495,1.382928e-05
18.81468,17.50307,16.90704,16.61144,16.41188,GALAXY,0.02509634,1.103795e-05
18.13608,16.64428,15.96435,15.56407,15.24681,GALAXY,0.04696716,9.284828e-06
17.71969,16.76672,16.3798,16.19878,16.07314,GALAXY,0.02389796,5.62069e-06
16.37793,14.56919,13.77214,13.37088,13.09168,GALAXY,0.02482709,6.96469e-06
18.51843,16.89958,16.05644,15.58867,15.1518,GALAXY,0.02500577,9.401759e-06
18.96372,17.71654,17.09612,16.69452,16.47634,GALAXY,0.1201106,1.144919e-05
19.41243,18.93346,18.19825,17.73591,17.52486,QSO,0.2067259,6.105157e-05
17.16147,15.51075,14.99122,14.84305,14.7983,GALAXY,0.0,0.0
19.31347,18.23568,17.63234,17.1919,17.02845,GALAXY,0.1767999,6.263161e-06
16.46224,14.77074,13.99928,13.58912,13.32254,GALAXY,0.02535669,1.010213e-05
19.17708,18.04386,17.66481,17.38976,17.2249,GALAXY,0.08582229,7.542288e-06
17.96637,16.58675,15.90342,15.53292,15.23794,GALAXY,0.04659495,6.270445e-06
18.42204,16.7524,15.97746,15.59158,15.32024,GALAXY,0.06746209,2.466105e-05
19.17371,17.81658,17.20331,16.85721,16.59468,GALAXY,0.0768167,2.441814e-05
19.10612,17.29817,16.4665,16.07326,15.76161,GALAXY,0.06310515,1.156351e-05
18.30952,16.45783,15.62546,15.22444,14.90406,GALAXY,0.04637161,1.256393e-05
18.71896,17.45931,16.84849,16.47867,16.24049,GALAXY,0.07782969,1.456982e-05
18.28574,16.29657,15.37727,14.94188,14.59857,GALAXY,0.07618578,1.544342e-05
18.5488,18.25583,17.94769,17.65682,17.53592,QSO,0.161183,2.701177e-05
17.67556,16.31204,15.61268,15.2706,15.02546,GALAXY,0.04619518,1.791735e-05
19.47655,17.99679,17.27705,16.91812,16.65655,GALAXY,0.04592025,1.407571e-05
17.69394,15.64587,14.74619,14.33602,14.05187,GALAXY,0.04677342,9.827547e-06
18.68911,16.64883,15.59472,15.14346,14.78883,GALAXY,0.1263826,2.015173e-05
18.50006,16.91307,16.19452,15.85306,15.58588,GALAXY,0.06569637,1.298686e-05
18.41822,16.57877,15.73685,15.31854,15.00911,GALAXY,0.04809528,1.293305e-05
19.49681,18.11583,17.18268,16.75127,16.46124,GALAXY,0.1565638,3.537818e-05
19.31264,17.79277,17.04206,16.69443,16.23756,GALAXY,0.1271623,5.812988e-05
19.32859,17.98631,17.44911,17.14046,16.93097,GALAXY,0.09011479,7.488961e-06
16.31598,14.42451,13.56482,13.12087,12.75974,GALAXY,0.02580812,5.977342e-06
16.70967,15.62431,15.14085,14.89638,14.70517,GALAXY,0.02529211,1.097955e-05
17.36431,15.6295,14.79082,14.34938,14.00084,GALAXY,0.02418592,1.551801e-05
19.22329,17.29976,16.32375,15.92446,15.5906,GALAXY,0.08982899,2.030428e-05
19.58148,18.38203,17.73791,17.40107,17.18416,GALAXY,0.1270897,6.122085e-06
19.38595,19.21771,19.17621,18.90952,18.92216,QSO,1.677735,0.0002176688
19.14424,17.87704,17.17082,16.74218,16.47245,GALAXY,0.1267594,6.085392e-06
18.92331,17.00324,16.02595,15.60931,15.26859,GALAXY,0.09559398,1.270207e-05
19.17662,17.60133,16.84097,16.46044,16.21848,GALAXY,0.02604258,1.615345e-05
19.10038,18.14907,17.65074,17.24866,17.14741,GALAXY,0.1263766,7.362677e-06
18.2662,16.61656,15.86143,15.5006,15.2075,GALAXY,0.02648727,1.21552e-05
19.33919,18.04218,17.31553,16.95853,16.68398,GALAXY,0.1268809,9.724115e-06
19.11989,17.59037,16.95499,16.63979,16.41651,GALAXY,0.0261575,1.790738e-05
18.88587,17.75875,17.30001,17.00716,16.76621,GALAXY,0.06720448,6.115878e-06
19.48153,17.59756,16.63506,16.2216,15.86008,GALAXY,0.09625712,2.148255e-05
18.7213,17.6199,17.14792,16.86473,16.65009,GALAXY,0.06308204,7.222926e-06
18.4956,17.42529,16.99513,16.6967,16.53958,GALAXY,0.06214144,8.051704e-06
19.40048,18.1126,17.42159,17.04953,16.78804,GALAXY,0.1137639,2.577128e-05
17.90456,16.57365,16.0289,15.73445,15.54963,GALAXY,0.02902013,1.506338e-05
17.8259,16.61433,16.13114,15.85281,15.66376,GALAXY,0.04460131,1.397324e-05
19.26178,17.60195,16.87942,16.51644,16.24874,GALAXY,0.02822194,2.283861e-05
18.64923,16.65967,15.70699,15.27206,14.92039,GALAXY,0.0683988,1.796488e-05
17.24455,15.26921,14.35573,13.85068,13.4442,GALAXY,0.02774079,1.189507e-05
16.75009,14.87394,14.0547,13.66889,13.33863,GALAXY,0.02786343,9.499408e-06
19.5401,19.13368,19.15528,19.09356,18.98885,QSO,0.6534874,0.000107172
18.75654,17.44185,16.85997,16.51606,16.25382,GALAXY,0.06979984,1.386721e-05
18.78367,16.45345,15.5463,15.08088,14.68304,GALAXY,0.02822953,1.86869e-05
19.50986,17.98385,17.29496,16.98156,16.74175,GALAXY,0.0276796,3.609993e-05
19.42526,18.26419,17.79605,17.5556,17.43501,GALAXY,0.0641171,9.733326e-06
19.47947,17.77304,17.05318,16.7331,16.48643,GALAXY,0.02883006,3.71998e-05
18.2394,18.27341,18.20793,17.91264,17.87247,QSO,1.830077,0.000281803
17.39546,15.78578,15.02679,14.61936,14.34967,GALAXY,0.02710929,1.850066e-05
18.41724,17.33669,17.00486,16.76966,16.69761,GALAXY,0.04439392,1.004281e-05
19.49352,18.26063,17.75469,17.4515,17.31024,GALAXY,0.02879304,1.088637e-05
17.59934,15.76928,14.93197,14.50313,14.14738,GALAXY,0.02803528,1.062207e-05
19.06986,17.92566,17.39318,17.10216,16.9792,GALAXY,0.07009272,1.128251e-05
19.01896,17.95234,17.496,17.21725,17.13346,GALAXY,0.08390898,9.712532e-06
19.57433,19.32381,18.79329,18.38912,18.27668,QSO,0.2112311,3.154646e-05
18.41133,16.45875,15.54801,15.11046,14.78277,GALAXY,0.06916997,1.378107e-05
18.57542,17.44889,16.95453,16.59509,16.42783,GALAXY,0.06977713,8.065436e-06
18.23729,16.86527,16.24977,15.89277,15.70692,GALAXY,0.07040569,2.470223e-05
19.33426,18.15673,17.61039,17.26209,17.08203,GALAXY,0.08285038,7.662132e-06
19.57036,17.96376,17.14674,16.72463,16.43348,GALAXY,0.1292182,2.60381e-05
19.34873,17.55713,16.74672,16.28512,15.94199,GALAXY,0.0883785,1.310772e-05
18.88437,17.746,17.06656,16.66287,16.39753,GALAXY,0.1215022,1.257154e-05
19.43194,18.40529,17.8613,17.55553,17.36093,GALAXY,0.1527478,9.6638e-06
19.52611,19.42323,19.1653,19.11197,19.23039,QSO,1.344546,0.0004083593
19.01319,18.86282,18.81404,18.58074,18.56816,QSO,1.76878,0.000446704
19.30903,19.25841,19.19525,18.97048,18.7038,QSO,1.936043,0.0004090236
19.57176,17.7976,16.86442,16.43043,16.09408,GALAXY,0.1335696,2.440956e-05
19.44586,18.23601,17.59097,17.21585,16.9375,GALAXY,0.1338297,9.897095e-06
19.20709,18.03892,17.55861,17.284,17.04985,GALAXY,0.04769909,8.799387e-06
19.57494,18.04326,17.17295,16.68431,16.37865,QSO,0.08570015,2.330702e-05
18.27543,16.92546,16.27229,15.88244,15.6303,GALAXY,0.08005843,1.147727e-05
19.22306,17.25371,16.30665,15.87547,15.54051,GALAXY,0.08012478,1.220778e-05
19.43711,17.46608,16.42605,15.98068,15.5771,GALAXY,0.1126982,2.379083e-05
19.23239,17.42298,16.62274,16.24825,15.97222,GALAXY,0.04298389,2.038801e-05
19.10441,18.84549,18.24237,18.31392,17.59275,QSO,0.3070398,1.964317e-05
18.38733,16.47553,15.58399,15.08902,14.70844,GALAXY,0.04187716,1.113097e-05
19.26244,17.97752,17.246,16.82841,16.53898,GALAXY,0.1236927,8.986685e-06
18.43437,17.23612,16.80981,16.55613,16.41027,GALAXY,0.04423883,6.950853e-06
19.4216,18.15021,17.70329,17.47021,17.28326,GALAXY,0.03590182,1.015419e-05
16.95256,15.44545,14.75961,14.38092,14.11454,GALAXY,0.04435925,1.419647e-05
19.42556,17.84522,16.81896,16.34346,15.97565,GALAXY,0.1747282,3.063853e-05
19.1028,17.87288,17.44821,17.20434,16.91695,GALAXY,0.04424498,1.140121e-05
18.27964,17.07632,16.55082,16.19529,15.92603,GALAXY,0.04308501,7.243798e-06
19.32619,17.46751,16.61752,16.2139,15.89737,GALAXY,0.04378096,1.903445e-05
19.10538,17.7208,16.89493,16.46378,16.14944,GALAXY,0.1093553,2.080207e-05
19.01275,18.95657,18.74115,18.56031,18.47422,QSO,1.444445,0.0003157382
18.85364,17.27631,16.41646,15.96594,15.62192,GALAXY,0.112722,1.016967e-05
18.19241,16.40781,15.57584,15.18679,14.84832,GALAXY,0.04596901,1.261375e-05
19.02793,17.67987,16.85259,16.40045,16.13041,GALAXY,0.1231912,2.117356e-05
18.05291,15.99984,15.08773,14.64369,14.35159,GALAXY,0.04574349,8.490741e-06
19.05965,17.23223,16.58851,16.2124,15.62623,GALAXY,0.04489456,1.89564e-05
19.21951,17.4526,16.67209,16.29474,16.0127,GALAXY,0.04532917,1.946354e-05
18.23898,16.82313,16.06941,15.6512,15.34887,GALAXY,0.09318937,1.046667e-05
19.44998,18.48649,18.17226,17.83915,17.70312,GALAXY,0.08880327,5.464918e-06
18.3712,16.18961,15.16165,14.69364,14.34169,GALAXY,0.09201994,1.862729e-05
19.56508,17.74514,16.68669,16.24331,15.86116,GALAXY,0.09235233,1.718215e-05
19.07355,16.96438,15.97185,15.52663,15.1637,GALAXY,0.09144554,1.834184e-05
18.67887,17.96996,17.36047,16.89798,16.6652,QSO,0.09504289,2.287317e-05
19.5279,18.32277,17.74777,17.34215,17.2014,GALAXY,0.09370378,6.470047e-06
19.30518,17.68959,17.05504,16.66561,16.42688,GALAXY,0.09352065,1.238201e-05
19.01327,16.87155,15.8529,15.41102,15.02923,GALAXY,0.09139071,1.947217e-05
19.14748,17.77895,17.04121,16.64068,16.34362,GALAXY,0.1128432,2.060181e-05
19.56012,17.59209,16.46169,15.95007,15.50123,GALAXY,0.1118004,2.659619e-05
19.2121,17.33848,16.31075,15.84308,15.47425,GALAXY,0.112043,2.970789e-05
17.9367,15.96931,15.0594,14.64677,14.3187,GALAXY,0.04635356,1.491131e-05
19.37562,17.35951,16.23659,15.77423,15.39168,GALAXY,0.1354844,3.172672e-05
17.04953,16.11487,15.78588,15.58675,15.45105,GALAXY,0.03690346,5.689797e-06
19.22573,17.29167,16.26352,15.81134,15.43552,GALAXY,0.09951954,2.192913e-05
19.51939,17.62437,16.8345,16.52879,16.22806,GALAXY,0.1273873,1.662872e-05
18.4557,16.55955,15.69761,15.28223,14.96843,GALAXY,0.04124222,1.262837e-05
19.10874,17.31181,16.28226,15.8012,15.46759,GALAXY,0.1410633,1.781032e-05
17.67942,16.72124,16.35389,16.10126,15.97256,GALAXY,0.03696953,5.367797e-06
18.55572,16.79463,15.9007,15.43283,15.10839,GALAXY,0.03704241,1.146405e-05
18.95627,17.56448,16.82498,16.43954,16.16622,GALAXY,0.110453,1.428876e-05
17.81191,15.89579,15.01748,14.59926,14.27445,GALAXY,0.03729145,1.282038e-05
19.21581,17.81507,17.05497,16.64224,16.37854,GALAXY,0.1122348,1.140008e-05
19.17662,17.12125,16.05731,15.60059,15.20174,GALAXY,0.110919,1.995793e-05
19.53989,18.29729,17.73611,17.45195,17.21379,GALAXY,0.03778099,1.125962e-05
19.30682,17.3206,16.35139,15.87937,15.51949,GALAXY,0.05591755,1.130256e-05
18.94754,17.45959,16.7358,16.31123,16.02478,GALAXY,0.05605648,8.422811e-06
19.19432,18.49214,18.3972,18.34931,18.06344,QSO,2.3984,0.0001249099
19.02002,17.60847,16.97801,16.6435,16.43285,GALAXY,0.09150732,1.172902e-05
18.42514,17.31426,16.93856,16.69168,16.55354,GALAXY,0.03695419,8.243728e-06
18.64584,17.1613,16.3977,15.9353,15.66943,GALAXY,0.07646555,1.401945e-05
19.13832,17.2902,16.3609,15.96498,15.62628,GALAXY,0.1160421,1.816766e-05
16.80157,15.54905,15.00694,14.73628,14.5742,GALAXY,0.01723882,1.136701e-05
19.35487,18.11086,17.44763,17.04922,16.83744,GALAXY,0.1356101,1.080096e-05
19.27703,18.72196,18.46368,18.21104,18.36734,GALAXY,0.1358179,8.704996e-06
19.47907,18.51664,18.26529,18.07057,17.96327,GALAXY,0.04130619,6.637533e-06
18.69882,17.62477,16.84997,16.4369,16.16148,GALAXY,0.1657251,1.729234e-05
19.4197,17.73818,16.84623,16.31837,15.97521,GALAXY,0.05785371,5.817914e-06
18.57702,17.93345,17.59414,17.22619,17.22675,GALAXY,0.1660672,1.292664e-05
19.41829,17.91189,17.017,16.59052,16.28742,GALAXY,0.1394404,3.264474e-05
19.09093,17.13422,16.28961,15.88109,15.57809,GALAXY,0.05121922,1.6086e-05
18.5869,16.80116,15.84949,15.45565,15.13264,GALAXY,0.094406,2.099514e-05
18.7284,16.8832,16.08997,15.65422,15.33083,GALAXY,0.05200514,1.533459e-05
18.7702,17.02803,16.18168,15.77568,15.46523,GALAXY,0.06915306,1.24557e-05
19.03449,17.28293,16.46492,16.09015,15.81503,GALAXY,0.04138206,1.535986e-05
19.41461,19.23479,18.97942,18.9594,19.01305,QSO,1.325814,0.0005298849
19.00476,18.73195,18.57592,18.39378,18.42535,QSO,1.539467,0.0002995473
18.36563,17.41084,17.10059,16.84089,16.76285,GALAXY,0.05101843,6.699704e-06
19.03719,17.11107,16.27884,15.88006,15.56357,GALAXY,0.05140508,1.733918e-05
19.12209,17.54417,16.68122,16.20478,15.85663,GALAXY,0.0822653,7.005557e-06
19.5133,17.84696,16.8173,16.34469,16.01293,GALAXY,0.1342086,1.750246e-05
17.00129,15.48458,14.75848,14.33814,14.07729,GALAXY,0.05486076,1.272101e-05
18.94762,17.13057,16.0646,15.5313,15.10213,GALAXY,0.09414898,1.78689e-05
19.03843,18.88211,18.59058,18.58369,18.68793,QSO,1.132667,0.0002025048
19.51199,18.25892,17.49303,17.07473,16.8258,GALAXY,0.1401575,1.164074e-05
19.51828,19.22003,18.90356,18.928,19.26018,GALAXY,0.1515528,7.188757e-06
19.09458,17.32861,16.31713,15.84465,15.47953,GALAXY,0.1190586,1.343711e-05
19.54079,19.38608,19.32046,19.04265,19.08201,QSO,1.913331,0.000790627
17.65074,15.78296,14.92682,14.48293,14.08504,GALAXY,0.03352642,7.42483e-06
17.18113,15.5989,14.90491,14.51436,14.2057,GALAXY,0.03296839,6.243286e-06
16.55163,14.65552,13.83539,13.42527,13.13087,GALAXY,0.04123919,6.933647e-06
19.50692,18.03308,17.12647,16.6398,16.30558,GALAXY,0.1177918,1.738687e-05
18.36364,16.90769,16.22845,15.8525,15.57869,GALAXY,0.04099072,1.183503e-05
19.1762,18.8522,18.61777,18.55966,18.77963,GALAXY,0.188547,7.778061e-06
18.89818,16.89301,15.88464,15.42694,15.08231,GALAXY,0.1175776,1.410664e-05
18.97685,17.93656,17.61752,17.46484,17.26105,GALAXY,0.01319938,2.055823e-05
17.88284,15.71979,14.74031,14.20792,13.78324,GALAXY,0.03325005,1.016747e-05
18.77365,17.59143,17.06609,16.78343,16.6408,GALAXY,0.04142066,1.186487e-05
19.27629,17.75439,16.91802,16.47906,16.23247,GALAXY,0.118145,1.038693e-05
18.83573,16.97993,16.02622,15.58807,15.25858,GALAXY,0.07769402,1.299762e-05
17.73917,16.44532,15.85942,15.50385,15.32715,GALAXY,0.07852271,1.065311e-05
19.28672,19.0068,18.89646,18.72212,18.61972,QSO,2.032761,0.0004771207
18.17566,16.7184,15.93412,15.49353,15.22169,QSO,0.07720219,2.456853e-05
19.11279,17.79343,17.24595,16.90094,16.7104,GALAXY,0.09090042,6.659704e-06
19.14956,18.94405,18.84082,18.63594,18.5658,QSO,1.873675,0.0003211105
18.07884,16.87489,16.34425,16.01202,15.83624,GALAXY,0.07760553,1.277707e-05
19.07733,18.82513,18.60795,18.54756,18.59761,QSO,1.306949,0.0004770654
18.26622,16.65392,15.86537,15.3805,15.04801,GALAXY,0.07647738,1.016552e-05
19.53273,18.3611,17.93253,17.64072,17.34413,GALAXY,0.04796124,1.278326e-05
17.7272,16.74933,16.47604,16.31834,16.19029,GALAXY,0.01307816,1.210724e-05
18.68517,17.72931,17.31459,16.98847,16.87894,GALAXY,0.07698649,8.149814e-06
19.38412,19.10882,19.18572,18.95128,18.56929,QSO,0.4295681,6.139882e-05
18.19851,18.03944,17.7584,17.41093,17.30209,QSO,1.880312,0.0002056843
18.88356,18.85056,18.85562,18.65084,18.51744,QSO,1.941559,0.0005809286
18.29467,16.37819,15.48343,15.06089,14.717,GALAXY,0.07549977,1.555913e-05
19.36835,19.21765,18.97758,18.95152,19.0207,QSO,1.219799,0.0007572394
18.81512,16.89206,15.9905,15.51222,15.16591,GALAXY,0.06734163,1.007915e-05
17.8742,16.77772,16.53543,16.33826,16.21911,GALAXY,0.03984317,4.570492e-06
18.34329,17.17339,16.79471,16.49774,16.40612,GALAXY,0.06762814,6.82784e-06
18.60756,17.97481,17.89941,17.6463,17.60431,GALAXY,0.06742018,5.548624e-06
16.92178,15.41085,14.81096,14.42903,14.16353,GALAXY,0.03205812,1.229684e-05
17.71041,16.36805,15.92313,15.65368,15.46109,GALAXY,0.0486802,7.72385e-06
18.97712,16.9791,16.10567,15.68938,15.36939,GALAXY,0.0546794,1.063301e-05
18.86961,18.42476,18.34121,18.10934,18.03575,QSO,0.4949931,6.017662e-05
18.78697,18.72769,18.64248,18.56351,18.12746,QSO,0.358024,4.606912e-05
19.15188,17.72331,17.15213,16.80912,16.63555,GALAXY,0.09839702,8.997941e-06
19.17248,18.00381,17.42254,17.03826,16.86481,GALAXY,0.1223882,9.18243e-06
18.67529,17.5123,16.8733,16.51047,16.29306,GALAXY,0.1386519,1.280435e-05
18.94723,17.8907,17.47569,17.01686,16.92059,GALAXY,0.06693216,5.129758e-06
18.91854,17.10514,16.45369,16.06333,15.82509,GALAXY,0.06689763,1.080301e-05
19.0625,17.5814,16.79304,16.24306,15.76636,GALAXY,0.1129138,1.688127e-05
18.94728,17.51917,16.91264,16.58132,16.38982,GALAXY,0.05751954,1.159333e-05
17.7178,16.78109,16.39252,15.98042,15.84061,GALAXY,0.05743285,5.162348e-06
18.49693,16.9709,16.20162,15.78586,15.4508,GALAXY,0.0291603,1.326726e-05
18.06268,16.20737,15.33917,14.91621,14.58648,GALAXY,0.02948582,1.192547e-05
17.30479,15.55118,14.81503,14.47163,14.1622,GALAXY,0.02943363,9.058364e-06
19.42215,18.07971,17.60322,17.39836,17.17225,GALAXY,0.03010542,1.18209e-05
18.4568,16.80189,15.99989,15.55617,15.20371,GALAXY,0.02927755,1.770058e-05
19.27238,18.60266,18.20346,17.80094,17.7944,GALAXY,0.180724,7.921471e-06
19.32131,18.07057,17.26597,16.84174,16.61716,GALAXY,0.179901,1.374433e-05
19.00023,17.59805,16.94447,16.57389,16.29086,GALAXY,0.06699283,1.372087e-05
18.85862,17.6195,16.91406,16.51969,16.24317,GALAXY,0.09358307,1.426965e-05
19.25841,17.71864,17.0208,16.6432,16.36934,GALAXY,0.09420554,1.425844e-05
17.92661,16.53882,15.904,15.55963,15.29162,GALAXY,0.03676362,1.600126e-05
19.21073,18.73822,18.17693,18.02655,17.95976,QSO,1.374071,0.0001921667
18.28184,16.80759,16.07034,15.66071,15.37521,GALAXY,0.08763553,1.379883e-05
19.17261,18.06449,17.62515,17.45302,17.25314,GALAXY,0.02832208,1.696195e-05
18.76631,17.0399,16.23197,15.85832,15.57003,GALAXY,0.02960432,1.470111e-05
18.58556,17.62372,17.29094,17.07305,16.96639,GALAXY,0.02957765,4.528147e-06
19.49709,18.33977,17.54614,17.08678,16.82757,GALAXY,0.1251397,8.088438e-06
19.26076,17.89743,17.25351,16.87473,16.68132,GALAXY,0.1067667,1.033382e-05
19.58833,19.2014,19.37429,19.14769,18.96407,QSO,0.4841336,7.936517e-05
19.00441,17.87266,17.54161,17.28399,17.20164,GALAXY,0.06375518,5.081486e-06
18.6919,17.43544,16.77703,16.38139,16.168,GALAXY,0.06923974,9.1753e-06
17.66894,16.17044,15.68426,15.45406,15.40649,GALAXY,0.006991991,1.093871e-05
19.58744,19.43514,18.9224,18.75152,18.23409,QSO,0.2967563,2.236372e-05
17.5359,16.7653,16.50328,16.37897,16.3079,GALAXY,0.007658475,4.839475e-06
18.83357,16.61482,15.82171,15.35443,14.98335,GALAXY,0.03978566,1.227342e-05
17.92704,16.97801,16.69023,16.58178,16.45665,GALAXY,0.007332301,1.505124e-05
15.18097,14.23825,13.71318,13.42811,13.17756,GALAXY,0.007570745,9.370297e-06
18.31166,16.61702,15.96085,15.61019,15.34684,GALAXY,0.03758005,1.240361e-05
17.9401,16.84179,16.45012,16.25924,16.21829,GALAXY,0.00779771,5.752251e-06
19.29707,19.05182,19.1088,19.12976,19.05014,QSO,0.7751741,0.0003037313
16.60917,14.99434,14.33504,13.96573,13.72003,GALAXY,0.0370497,1.282486e-05
18.87341,18.053,17.75156,17.42202,17.4271,GALAXY,0.1238163,9.586885e-06
19.26823,19.2097,19.14284,18.97432,18.77143,QSO,1.956428,0.0003904854
19.35059,17.84127,17.08129,16.65307,16.33914,GALAXY,0.11801,1.229507e-05
19.10834,17.96022,17.47743,17.23537,17.09131,GALAXY,0.0458449,1.331862e-05
17.49434,16.33816,15.90481,15.66594,15.58267,GALAXY,0.01422131,2.383515e-05
19.55975,18.58486,18.29103,18.02088,17.98762,GALAXY,0.08835861,6.174449e-06
18.04948,16.77068,16.17802,15.86087,15.6713,GALAXY,0.04948283,1.940611e-05
18.71545,18.4371,18.55243,18.39474,18.3576,QSO,0.5188483,9.757007e-05
17.56768,17.41258,17.24199,17.25328,17.28715,QSO,0.9668249,0.0001408084
17.75633,16.05761,15.26957,14.85641,14.53736,GALAXY,0.05025949,1.395869e-05
19.16162,17.79772,17.09123,16.68496,16.40456,GALAXY,0.049105,8.113e-06
18.87648,17.93379,17.52559,17.27284,17.14513,GALAXY,0.05291961,7.219071e-06
19.4644,18.10866,17.3291,16.92356,16.64682,GALAXY,0.1340687,1.52618e-05
19.41431,19.29533,19.09517,19.02543,19.03617,QSO,1.210249,0.0005670213
19.25645,18.04379,17.56954,17.28914,17.6861,GALAXY,0.05048559,8.927656e-06
19.29554,18.27055,17.82057,17.5271,17.44486,GALAXY,0.1120837,5.964734e-06
19.45655,18.38191,17.74756,17.35446,17.12345,GALAXY,0.1043263,8.993826e-06
18.78192,17.86888,17.46362,17.13645,17.03288,GALAXY,0.06162931,7.5778e-06
19.12605,18.24285,17.4552,17.02216,16.80084,GALAXY,0.2101538,1.295366e-05
17.86668,15.91086,14.95443,14.48879,14.13436,GALAXY,0.06268171,1.360995e-05
19.41123,18.03581,17.1001,16.65285,16.35086,GALAXY,0.1551623,2.224618e-05
17.90988,16.76481,16.29038,16.00997,15.81556,GALAXY,0.0328458,8.671437e-06
18.52993,17.59547,17.31412,17.1258,16.9874,GALAXY,0.03247577,5.316209e-06
18.23668,17.17174,16.81076,16.65017,16.63129,GALAXY,0.03273906,6.466488e-06
19.56577,17.88476,17.08839,16.68816,16.41147,GALAXY,0.08783947,1.574082e-05
19.17167,19.04563,18.78584,18.53733,18.11956,QSO,0.3809875,0.0001136364
18.93581,17.8313,17.4455,17.13198,17.01255,GALAXY,0.08715186,5.263204e-06
19.14036,17.01337,15.84218,15.33685,14.9942,GALAXY,0.1548522,2.562476e-05
17.93899,16.61223,16.07805,15.74156,15.57674,GALAXY,0.06347262,1.158641e-05
19.22923,18.72194,18.40395,18.10528,18.08718,GALAXY,0.2090654,1.030339e-05
19.20864,18.46533,18.06702,17.70295,17.64142,GALAXY,0.1762496,5.215124e-06
19.12032,18.12302,17.70639,17.41623,17.31885,GALAXY,0.06859428,7.489944e-06
18.89844,18.74245,18.54477,18.65666,18.66072,QSO,1.04979,0.0004693723
18.95804,18.8173,18.5121,18.2213,18.08594,QSO,0.2470274,3.207187e-05
18.64154,16.73345,15.90396,15.50074,15.20988,GALAXY,0.04274889,1.386712e-05
19.55074,18.14957,17.09006,16.57236,16.244,GALAXY,0.1928901,3.592675e-05
19.38509,19.20754,19.05769,18.82683,18.93563,QSO,1.543341,0.0002828036
19.35914,18.23157,17.74827,17.44804,17.23013,GALAXY,0.1219802,7.967962e-06
19.51133,18.93216,18.90262,18.62302,18.61877,QSO,0.6250622,0.0002942176
19.43264,17.63755,16.69767,16.29339,15.97585,GALAXY,0.1223378,2.205363e-05
